,,,,,,,,,"Normalized abundance",,,,,,,,,,,,,,,,,,,,"Raw abundance",,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Condition 1",,,,,"Condition 2",,,,,"Condition 3",,,,,"Condition 4",,,,,"Condition 1",,,,,"Condition 2",,,,,"Condition 3",,,,,"Condition 4",,,,
"Accession","Peptide count","Unique peptides","Confidence score","Anova (p)","Max fold change","Highest mean condition","Lowest mean condition","Description","20170312_ctrl_1","20170312_ctrl_2_1","20170312_ctrl_3","20170312_ctrl_4","20170312_ctrl_5_1","20170312_azd_1","20170312_azd_2","20170312_azd_3","20170312_azd_4","20170312_azd_5","20170312_torin_1","20170312_torin_2","20170312_torin_3","20170312_torin_4","20170312_torin_5","20170312_rap_1","20170312_rap_2","20170312_rap_3","20170312_rap_4","20170312_rap_5_1","20170312_ctrl_1","20170312_ctrl_2_1","20170312_ctrl_3","20170312_ctrl_4","20170312_ctrl_5_1","20170312_azd_1","20170312_azd_2","20170312_azd_3","20170312_azd_4","20170312_azd_5","20170312_torin_1","20170312_torin_2","20170312_torin_3","20170312_torin_4","20170312_torin_5","20170312_rap_1","20170312_rap_2","20170312_rap_3","20170312_rap_4","20170312_rap_5_1"
"tr|A0A2K3CRG7|A0A2K3CRG7_CHLRE","4","3","236.63","0.177230594893161","1.45839706510694","Condition 4","Condition 2","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_17g737100v5 PE=4 SV=1","604.097182408654","928.162300443698","724.379293509211","414.67086976404","535.127887113799","368.74339868961","508.107252668783","479.776948121909","519.892247197755","586.749469706265","631.570900855252","391.550604254399","386.756246771668","509.509519941983","570.173923993992","704.42616309058","750.71091139466","979.495387593214","361.239539179264","796.552740325156","540.472685976156","760.026156235674","701.603178296935","414.67086976404","540.215377768137","411.386269712137","366.915369741411","398.644092496086","496.940719666881","738.853297470477","545.804418974774","468.392318522952","512.255917965558","697.038806525193","843.931719912459","771.149962236694","704.231756559595","794.874576408609","344.056808887498","1034.50755508048"
"tr|B1B601|B1B601_CHLRE","4","4","162.92","0.542214455253481","1.13245456133682","Condition 4","Condition 2","Parkin-co-regulated gene product OS=Chlamydomonas reinhardtii OX=3055 GN=PACRG PE=2 SV=1","2993.73388670652","1593.34545153189","2368.65910808382","2255.88197794382","2366.69847518148","1754.06777184369","2237.90191127801","2255.73665635237","2388.12310803892","2233.37055471393","2030.54630223089","2013.66417987778","2562.94302128053","2331.03591953757","2160.75877749296","2181.80436138901","2361.97675266071","2709.91029785062","2561.76311022831","2493.42059847538","2678.42897130343","1304.71170667509","2294.18313502974","2255.88197794382","2389.19880952036","1956.91475439392","1616.03795834192","1874.27948716964","2282.69535150532","2812.33010683408","1754.80083580436","2408.84530298609","3394.59993476091","3188.99339801706","3198.20460857271","2388.46658322746","2215.73845834874","2199.13113159438","2439.91021257913","3238.28205783728"
"tr|A0A2K3DVB7|A0A2K3DVB7_CHLRE","4","4","283.63","0.833824832250592","1.15170936495357","Condition 4","Condition 1","Chorismate synthase OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_03g145747v5 PE=3 SV=1","1729.63845996473","2412.37287987493","1819.32916822386","1404.65244637037","1930.38477650658","2469.87520841286","1950.7094727735","1149.19027754333","1845.49681362254","2542.50070254686","1479.86953872665","2168.59930120186","2094.02649755621","2165.66408211959","1429.17111534994","1408.57288393023","1863.35032601523","2230.47825138129","2827.88165441659","2376.44217712661","1547.47012806363","1975.37271921307","1762.12536475264","1404.65244637037","1948.73705218917","2755.50085033178","1408.65001178664","954.856036935274","1764.02421780233","3201.59646473677","1278.90523874577","2594.18640553861","2773.52331010479","2962.75505766214","2115.35951868468","1541.99401323308","1747.98374881451","1810.06513936911","2693.3705544543","3086.35858241581"
"tr|A0A2K3E133|A0A2K3E133_CHLRE","4","4","274.25","0.608573714151907","1.21194690408027","Condition 2","Condition 1","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_02g087600v5 PE=4 SV=1","14779.9998396399","8395.93582833282","11811.9752095128","13564.7404376432","11628.6915232796","9414.12101043928","13931.2216268162","20878.8279309012","16969.8676178522","11742.5539503935","16201.5538751183","12977.9610679162","16154.8876594425","13378.8994507528","9965.99087556034","13559.8326992049","15463.7657651239","10665.7225353126","9641.09984191831","12322.2623450208","13223.3462506924","6875.01618257792","11440.5801259329","13564.7404376432","11739.2461418512","10502.8053081521","10060.0400944972","17348.1061261433","16220.703948023","14786.5914754325","14001.4045728242","15524.8828842373","21397.0346353677","18303.1165086673","14750.9653919777","14844.2306970122","14506.3495981001","8655.38703880984","9182.51101004224","16003.3012834833"
"tr|A0A2K3DHE0|A0A2K3DHE0_CHLRE","4","4","92.54","0.039367859961283","1.48307987324838","Condition 1","Condition 3","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_08g373050v5 PE=4 SV=1","896.343139972086","773.459180230309","719.727804707298","847.96850181487","746.196437556986","570.343901295809","446.862565818164","1112.48336676959","655.405643878484","545.600898758728","499.831229818877","573.537996455465","522.304046502376","430.018958623917","660.40386911221","594.372207000985","704.087876587927","772.680453021338","840.861938650587","692.125611963837","801.938824619942","633.34743015809","697.097942771186","847.96850181487","753.290568686737","636.300611321998","322.689240705735","924.35646168262","626.471646958068","687.037728986017","431.954818702554","686.094693768476","691.788021606688","588.29107204229","977.483798614723","650.671609033368","660.495317938918","627.041286333877","800.865475535639","898.884830085463"
"tr|A0A2K3D6P1|A0A2K3D6P1_CHLRE","4","4","120.91","0.622398437258952","1.25069786066406","Condition 3","Condition 4","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_12g544000v5 PE=4 SV=1","343.593383102785","339.713277688805","406.670636698031","405.563091273916","458.153869075765","183.59873563809","491.428011408272","411.594526799587","601.717509241475","497.006339523604","405.637375224345","346.416547541123","517.906953449927","499.125018310261","467.260133346923","436.268497051413","468.746143240002","333.617357522724","140.556120945794","408.890439785919","307.405569926288","278.174384523719","393.883996663067","405.563091273916","462.509563449577","204.830782724319","354.870924514615","341.991684374726","575.153666342098","625.845938990927","350.552363319724","414.400713763373","685.964102906566","682.832201269695","691.605896705562","477.592191565145","439.724419645341","270.735277677046","133.870424461529","531.038596372215"
"tr|A0A2K3DNJ9|A0A2K3DNJ9_CHLRE","4","4","146.23","0.160245024346047","1.32336037249992","Condition 3","Condition 1","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_06g273450v5 PE=4 SV=1","1809.226373666","1466.48526327074","1357.95734057056","1344.2532710335","1437.99620870792","1474.70642812469","1776.70803110309","2388.88173626583","2279.84320431662","1563.02726331292","2378.37472725203","1863.23149135725","2267.51374405091","1885.45031226906","1419.36233708447","1670.51436298347","1888.27098469595","2238.78954666624","1282.68234984402","1870.98015335251","1618.67571342633","1200.83217912116","1315.26010568363","1344.2532710335","1451.66731882747","1645.24701606223","1282.99976182327","1984.909019831","2179.19564830479","1968.21285260495","2055.39462688069","2228.890234619","3003.30594309462","2579.40624068462","2100.84124844559","1828.74679480767","1771.36148180196","1816.80987487549","1221.67024436561","2429.89949825382"
"tr|A0A2K3CZU5|A0A2K3CZU5_CHLRE","4","4","129.9","0.930616243702551","1.09023579534796","Condition 2","Condition 1","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_13g573450v5 PE=4 SV=1","514.472842331006","157.488549187954","399.359374198959","478.87186914148","402.358322487615","226.231736150289","443.253514220061","579.854210174408","439.03212732047","440.369358075409","439.200849217401","394.877910047473","422.094148894176","475.208324818761","313.928246259135","356.87947515852","404.347232635476","508.451564666705","327.188708487781","389.760693095176","460.287726964315","128.959575963422","386.80261671105","478.87186914148","406.183565489603","252.394023475681","320.083065543743","481.797752684599","419.650307315561","554.5268792179","379.557962527585","472.372607297682","559.060719806108","650.112766529315","464.654719631418","390.683379197765","379.312672264055","412.615748075976","311.625640986283","506.194205691604"
"tr|A0A2K3D2T6|A0A2K3D2T6_CHLRE","4","4","337.91","0.133793084488455","1.40420557703344","Condition 3","Condition 1","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_12g508050v5 PE=4 SV=1","7420.92026441918","4183.89496322771","5338.28853226854","7150.26563739158","6833.97107507738","6044.50393978713","7970.07999821413","5358.39060050676","7347.51827549775","8053.66816948488","7377.91792046153","8380.12863955105","10197.6517316701","9876.97320529855","7595.67247715299","8167.79645627918","6106.85665627136","8976.41607938005","4365.00500702227","8037.14617126369","6639.33688903109","3425.98444849101","5170.44072693121","7150.26563739158","6898.94201905862","6743.51306867045","5755.36923366774","4452.25800560097","7023.14958392243","10141.4310382518","6376.00655503284","10024.7269199708","13506.71771304","13512.2767007112","11242.5852319458","8941.45654838033","5728.7596661063","7284.49058478657","4157.37905353923","10438.0890486478"
"tr|A0A2K3D338|A0A2K3D338_CHLRE","4","3","202.87","0.431063573662723","1.18091902434404","Condition 4","Condition 3","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_12g503500v5 PE=4 SV=1","1209.26378911948","1728.95149295878","1205.70880200583","1100.183011943","1305.52601673531","1760.12562472353","1210.05461070375","1246.04696516605","1138.17441691796","1460.7727462284","1013.66970292067","1214.17640765711","1270.63301554833","1280.31486654264","1083.26517256208","1122.43203475307","1247.63972743461","1515.4899555153","1763.19413875245","1273.861333596","1081.90216275001","1415.75278039544","1167.79860380855","1100.183011943","1317.93772535502","1963.67316012418","873.806922774005","1035.33373910642","1087.92777137624","1839.45076413307","876.014715823248","1452.45824294241","1682.94445716173","1751.54557789807","1603.37364044593","1228.74967819982","1170.39396053603","1229.84186725136","1679.32599572736","1654.40291272116"
"tr|A0A2K3CXL2|A0A2K3CXL2_CHLRE","4","4","226.07","0.605381099265248","1.25454495493578","Condition 3","Condition 1","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_14g615950v5 PE=4 SV=1","620.614553523477","546.663323750469","488.464281196241","605.453716791906","907.050813105496","587.650759535979","548.942513928256","459.695763985416","659.424048399533","1008.34415126134","492.755040068678","735.645514145104","832.670401809157","1025.70419913777","887.932743722845","541.630470065309","585.322729477569","855.574224259441","526.740159072485","1133.4769279899","555.250420737472","447.635531529853","473.105864900668","605.453716791906","915.674195750667","655.60889962536","396.403405790511","381.958744319864","630.31265217668","1269.73851636795","425.839566036649","880.015773791423","1102.86606771556","1403.22330168881","1314.25618752868","592.93413337261","549.08333910914","694.310772371685","501.685221543366","1472.08136530459"
"tr|A0A2K3D5T6|A0A2K3D5T6_CHLRE","4","4","176.68","0.407111195202372","1.36491341161126","Condition 2","Condition 1","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_12g556100v5 PE=4 SV=1","3553.29524579679","1113.7251131215","2363.16924559589","2869.37017774968","2331.82784485451","1908.20407514222","3324.94670864437","4622.80814369549","4186.53965005489","2652.28643733295","4589.14066998985","2930.09319070452","3293.39383845984","3120.05107935842","1980.13394965342","2866.48895229966","3669.84136864592","2282.28245850797","1951.27836117666","2390.23893649459","3179.05641920866","911.974356666108","2288.86588617343","2869.37017774968","2353.99666216696","2128.87595849014","2401.01680219076","3841.06648816888","4001.71773636941","3339.84209826504","3965.94151754844","3505.12329229021","4362.07688440611","4268.41225832498","2930.85632201881","3138.00503607011","3442.62857260898","1852.10499756302","1858.46379862785","3104.27685835567"
"tr|A8I2E0|A8I2E0_CHLRE","4","2","151.76","0.258469424730645","1.40609687834935","Condition 1","Condition 2","Superoxide dismutase OS=Chlamydomonas reinhardtii OX=3055 GN=MSD1 PE=2 SV=1","972.253426500814","322.863513490808","781.209056620008","607.699114464361","790.903963499224","458.211940564572","653.507423275572","352.097094502858","442.872910110419","564.640401266646","479.899036759699","608.118375305078","681.361184382173","740.708029111906","731.172915226638","614.316186342728","532.427674644644","638.405687708128","727.625477896655","775.99137908603","869.854116477151","264.376946822619","756.646085759461","607.699114464361","798.423131570399","511.201289667263","471.912015781082","292.555587045285","423.321532216508","711.012866479051","414.729390746918","727.461463858424","902.458077626992","1013.3318817175","1082.23121039665","672.504697754489","499.463203298","518.075385572506","693.015223524941","1007.80388253278"
"tr|A8HXE1|A8HXE1_CHLRE","4","3","153.66","0.4035524400083","1.44251804977047","Condition 2","Condition 4","High mobility group protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_06g261450v5 PE=4 SV=1","11785.2902085809","3562.81778964857","9541.06199206839","11356.2941257338","7388.76486702236","7216.87932869939","11690.8826784557","15875.6243439608","12627.6186386566","8814.63238155333","16907.3681391752","10468.9370001472","10952.6625143101","9705.6387014419","6017.46478270028","8771.91340880274","10663.014731242","10155.1319177914","2438.92718129032","6948.43656522202","10544.0443020166","2917.41509942844","9241.06953076254","11356.2941257338","7459.01026651149","8051.46634908403","8442.24229833072","13190.9711047621","12070.1509356918","11099.6609922137","14611.3702057817","12523.4634315203","14506.72416352","13277.8810841221","8906.63215182462","9602.79593288184","10002.829958143","8241.03541861732","2322.91710096362","9024.14838192054"
"tr|A8J5U1|A8J5U1_CHLRE","4","4","183.49","0.00455521628476352","1.72031512011098","Condition 3","Condition 1","Predicted protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_12g522350v5 PE=3 SV=1","708.372563330019","817.332387800798","832.975042015556","820.145979742877","1279.07346639833","1406.74010259111","1313.03422579385","1015.87992703057","1064.87991083413","1737.31695617938","1258.88900357804","1647.39999040342","1727.8964482091","1936.85171446264","1097.95465268749","1178.14398240894","1151.14365988889","1330.80921054428","1538.55748955367","1502.13737162836","633.765614413674","669.273027756256","806.784432074197","820.145979742877","1291.23368914734","1569.42080947341","948.170757078971","844.089181819524","1017.86897592922","2187.68388911728","1087.9335641037","1970.70185221423","2288.5866449866","2649.72636354085","1625.11598555357","1289.73870527182","1079.87230417357","1079.97078997107","1465.37441983367","1950.87202773784"
"tr|A0A2K3DAU6|A0A2K3DAU6_CHLRE","4","4","199.01","0.27835536588121","1.82296555341915","Condition 2","Condition 1","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_10g445600v5 PE=4 SV=1","826.256439324979","247.301421661995","862.032582216686","1173.57440611796","468.242810145206","513.640274978204","985.600086406462","2359.43012681216","1856.31581033465","806.504635214399","2074.44514005836","1053.59120137556","1235.79339383596","1065.22454615413","672.366752710408","977.388004495584","1565.35432421506","284.558516624962","578.887323401065","784.17208145413","739.233769120571","202.502890763322","834.928337817059","1173.57440611796","472.69442064419","573.0395647708","711.723397415718","1960.43783552511","1774.36559150269","1015.57588019925","1792.73827028977","1260.35822758442","1636.79962420606","1457.28944655865","995.190425496955","1069.96696353603","1468.43772835559","230.923323612081","551.351952356351","1018.42841243172"
"tr|A0A2K3DZX3|A0A2K3DZX3_CHLRE","4","4","171.64","0.308657899008191","1.41773767831939","Condition 2","Condition 1","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_03g211073v5 PE=3 SV=1","842.944634754435","520.638244131939","834.44478339247","848.096382967627","702.23686190054","718.888147962537","973.731810036445","1639.66607569605","1230.44354221053","751.462914096221","1304.95096193142","1000.90518969648","1163.52368079044","947.811687509067","668.683635706277","786.052626086884","1184.05499419011","1265.38305744858","605.119736632276","804.518974457018","754.164336702248","426.324882283765","808.20796147455","848.096382967627","708.913066893929","802.02307236289","703.15305524952","1362.38974652943","1176.12351919335","946.265622165313","1127.74037024671","1197.33259846788","1541.07889957328","1296.66179259453","989.738932299647","860.508147885203","1110.74598192871","1026.87652695899","576.336593866676","1044.85354848148"
"tr|A8J1T4|A8J1T4_CHLRE","4","3","139.63","0.291870534043379","1.40551084481767","Condition 2","Condition 1","Dihydrolipoyl dehydrogenase OS=Chlamydomonas reinhardtii OX=3055 GN=GCSL PE=3 SV=1","6133.41379081893","4315.45655042595","6071.23933030107","6191.21542445105","4162.17351343465","4914.268731336","8020.12787147845","10301.8267390482","7782.42511472292","6752.34527716328","6748.87297862816","3974.52389025959","5269.76263906657","8096.38978973825","7204.5255157097","4046.08103795212","7022.46093669295","7485.39329436958","6628.70985936207","8968.46201264887","5487.43268841245","3533.71371887696","5880.34590235898","6191.21542445105","4201.7435290538","5482.57321739622","5791.50989851183","8559.73257472191","7438.8567210023","8502.76452092722","5832.38507323016","4754.52327171995","6979.7634056816","11076.334504691","10663.6367497054","4429.32901006144","6587.67566283384","6074.50417784396","6313.40845588181","11647.6175899542"
"tr|A8J597|A8J597_CHLRE","4","4","193.79","0.454033188810923","2.99158209448576","Condition 1","Condition 3","Ribosomal protein L12 OS=Chlamydomonas reinhardtii OX=3055 GN=RPL12 PE=3 SV=1","362.404852185623","3433.12988921902","402.815737799917","583.49423519951","482.388608465565","1994.32601836273","327.631152259343","394.634985375778","329.779535983322","363.185518009066","537.472465369702","395.337474831826","288.371581548541","135.860870543344","402.639661083274","400.328626684447","397.441393184259","331.739901270222","1360.20123579431","431.678729414471","324.235784531528","2811.22009837461","390.150304461806","583.49423519951","486.974703857761","2224.95736655806","236.589626970752","327.900092382844","315.220857449381","457.3345719577","464.484424913812","472.922361563199","381.946123571051","185.865612614636","595.95917558404","438.248068464036","372.834397640053","269.211694960541","1295.50186476122","560.63444934546"
"tr|A8JDN2|A8JDN2_CHLRE","4","4","228.9","0.204978651629587","1.87158481162799","Condition 1","Condition 2","Adenylate kinase 3 OS=Chlamydomonas reinhardtii OX=3055 GN=ADK3 PE=3 SV=1","788.554588750173","4309.87198849334","1458.64328415225","1075.74930412095","1873.5617215427","816.288258873606","1110.16629677052","766.331626917285","1018.80835394418","1367.72691769576","866.046087221147","936.519652097138","998.873739129146","1244.57534006486","1053.07777211554","2567.4841416451","1978.93942453837","1259.49421396678","733.982977406255","1571.11860832024","705.502738684059","3529.14079759167","1412.78025660418","1075.74930412095","1891.37377727406","910.686897775481","801.67538470374","636.740837923429","973.83132628071","1722.28454451699","748.438189284863","1120.31141421271","1323.00121443513","1702.65181653186","1558.69235337463","2810.67825503002","1856.41631940399","1022.09764588673","699.070322030344","2040.46008249415"
"tr|A8J9X1|A8J9X1_CHLRE","4","4","345.6","0.0278256843980169","1.41838593051074","Condition 3","Condition 1","Mitochondrial F1F0 ATP synthase, delta subunit OS=Chlamydomonas reinhardtii OX=3055 GN=ATP4 PE=3 SV=1","33009.0783556152","24361.8583968492","29961.3653199031","25784.8422655083","39666.1909101103","33555.9964826381","37609.1131584533","30406.918413486","34110.4123246434","42431.6442698215","33879.2820382726","43499.8906250008","55081.6442877249","48974.2434254634","35270.6727557879","40113.4199880784","38727.8127994762","48744.7268606761","32359.5430120786","42372.0652404665","29532.5086094974","19948.719730659","29019.312565831","25784.8422655083","40043.299598347","37436.5378974174","27158.3638842009","25264.9453959731","32604.5501545911","53431.2545719838","29278.5209437948","52036.7339596821","72955.2489279349","66999.6277825122","52205.1926064147","43912.9946185909","36330.0375970535","39557.046011966","30820.3280601256","55029.9049849884"
"tr|A8JD56|A8JD56_CHLRE","4","4","214.01","0.782568142630465","1.08882336743668","Condition 2","Condition 1","Chloroplast trigger factor OS=Chlamydomonas reinhardtii OX=3055 GN=TIG1 PE=4 SV=1","1058.62423137113","1346.64026432181","982.206490981295","821.761544039645","1048.15472445901","1231.26182682909","1000.50462880649","1104.62844726258","1137.83378365806","1250.13740853984","933.96373033678","1069.75404543782","1122.68471593564","1294.43775202811","1235.23399521969","879.914963781007","976.919055247865","1167.51525410285","1014.18464602179","1491.65490084907","947.128207894128","1102.69704278598","951.323708437276","821.761544039645","1058.11958985548","1373.64956709242","722.486293746774","917.829851200893","1087.60217595099","1574.21215404465","807.132707491236","1279.6930260038","1486.98797898678","1770.86651079173","1828.3073045113","963.261199888132","916.434558031971","947.455398780303","965.943910031939","1937.25812037415"
"tr|A8ITH3|A8ITH3_CHLRE","4","3","190.32","0.897552127144986","1.19500568596863","Condition 4","Condition 1","Predicted protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_07g339050v5 PE=3 SV=1","1833.02152700661","1408.66176868143","1959.78924740441","1218.16921174916","1122.51700575626","727.0252723994","1733.97450388727","2294.69845149781","1461.11087039872","1850.10155397173","1735.98054769508","1254.82089681481","1745.83614393521","2181.78297610418","1508.52458671054","1668.44757774889","1948.49314667184","2695.71881158419","850.762703249327","1849.5003641383","1639.96472256876","1153.48338213618","1898.16906293665","1218.16921174916","1133.18883750646","811.101204419383","1252.14094637359","1906.65263375071","1396.60764583946","2329.70578480724","1500.23671594613","1501.07920356641","2312.34764530374","2984.80664685875","2232.81299866368","1826.48424205323","1827.8550777633","2187.61453664404","810.295300081226","2402.00303503336"
"tr|A0A2K3CQP7|A0A2K3CQP7_CHLRE","4","4","155.84","0.268285210358093","2.00730982362609","Condition 4","Condition 3","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_17g726850v5 PE=4 SV=1","759.38751595441","3966.16096238755","1640.98768832257","1416.16529525332","2638.30029195819","1914.63051378836","1312.91154427333","5059.49357672684","1923.42949637079","1120.79833666417","1234.36093371463","987.212549347472","2011.25084594724","1235.57317157459","693.600867895178","3332.74904216233","2762.58693850932","1386.69439293636","1271.61854532941","3615.39093927864","679.407589368623","3247.69285481041","1589.3913423391","1416.16529525332","2663.38275991004","2136.04557462853","948.082166067481","4203.90607193481","1838.51642971592","1411.34434643514","1066.73637325429","1180.95278066123","2663.88754402708","1690.3363238178","1026.61968347349","3648.42964766114","2591.54545754595","1125.32241821158","1211.13270109418","4695.41946428621"
"tr|A8IW44|A8IW44_CHLRE","4","4","208.51","0.503825053468092","1.8412645067253","Condition 1","Condition 3","Plastid ribosomal protein L19 OS=Chlamydomonas reinhardtii OX=3055 GN=PRPL19 PE=3 SV=1","592.026246086685","2425.07123521769","565.921195702449","830.329270001818","1041.58363125206","1684.39865250915","445.606587596613","460.390522302705","529.669014230285","695.79243165653","579.109153581767","648.807706246401","541.304959037962","467.331369948826","726.047544722409","753.606273245989","602.44513036545","475.034556524174","1833.65888405781","587.473615630589","529.673080273363","1985.77077373118","548.12735969708","830.329270001818","1051.48602489909","1879.18883653609","321.78227133829","382.536015278763","506.285874689576","876.163608195145","500.466906669773","776.136066455568","716.954596094743","639.336631821925","1074.64499404616","824.988451032664","565.145631891574","385.497365969649","1746.43901293448","762.970062135753"
"tr|A0A2K3DMN5|A0A2K3DMN5_CHLRE","4","4","97.61","0.292769701282862","1.36158358991461","Condition 3","Condition 1","Uncharacterized protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_06g260600v5 PE=4 SV=1","530.672351539367","217.519089638271","377.192573609377","388.52836066335","376.983317218016","380.813452477388","539.2047502801","544.856786461448","543.932854896409","499.365990075212","613.168455172492","630.526142058912","530.299326849649","506.902070199677","293.716551096755","408.535184678811","584.648964753986","570.044053631976","232.110503704171","291.761582464028","474.781077551432","178.115613537232","365.332790218657","388.52836066335","380.567318630336","424.852149835346","389.371553498202","452.718581060437","519.920013848303","628.817284822405","529.901000752066","754.266749583206","702.377713972025","693.471662859932","434.738776542948","447.231958073816","548.451289531073","462.598937579829","221.0699288211","378.919745123298"
"tr|A8I9T2|A8I9T2_CHLRE","4","4","183.45","0.879635697198707","1.13455900318263","Condition 4","Condition 1","Kinesin-like protein OS=Chlamydomonas reinhardtii OX=3055 GN=KLP1 PE=3 SV=1","1307.67033452746","559.154804152862","834.410667411584","859.813036944778","809.395360425047","491.610438157712","1086.80813910046","1424.42494909563","1206.47518401109","716.006451457017","1232.99184972661","806.066564844884","1057.11271054816","935.571926831419","729.938213558985","1018.21971934173","1160.63977129604","1142.53695277337","750.001463320378","887.12891221333","1169.94437096264","457.864186401298","808.174918176882","859.813036944778","817.090327237628","548.462114912293","784.807947734536","1183.54704906899","1153.21328493411","901.617734625288","1065.55320903694","964.256939177701","1400.13832085459","1279.91708451553","1080.40369100631","1114.66629046551","1088.78047789961","927.185148465533","714.326872183585","1152.14161668741"
"tr|A8IL32|A8IL32_CHLRE","4","4","208.79","0.495041883013413","1.79289633173472","Condition 3","Condition 1","Photosystem I reaction center subunit XI OS=Chlamydomonas reinhardtii OX=3055 GN=PSAL PE=4 SV=1","951.769539438863","791.938121009849","1010.10120420409","1055.51278950955","533.835342779897","504.479488685534","692.383991727461","1252.47552138377","776.609084911299","1297.2171155708","1614.12482286446","1808.50928966477","587.716378388508","721.346450693082","3055.13330635492","432.730441634478","1117.23465814113","702.326081276518","2194.26066622674","641.415356257686","851.527625670717","648.478919904298","978.341349098956","1055.51278950955","538.910545143198","562.819390758292","499.985636877573","1040.6751919826","742.324355933048","1633.4963947295","1394.92883523177","2163.42881367641","778.42619331379","986.844110664593","4521.9954776836","473.719008761725","1048.06272807504","569.947703099586","2089.88840037992","833.025860563042"
"tr|A8J239|A8J239_CHLRE","4","4","119.09","0.991364602557202","3.88547112258897","Condition 4","Condition 2","Ribosomal protein L23a OS=Chlamydomonas reinhardtii OX=3055 GN=RPL23a PE=3 SV=1","204.466450428522","98.9020944672336","178.578184545728","171.625116049801","52.2521035290769","213.066679377853","37.3091907285963","161.978107181651","79.7438178647583","183.477960900301","454.893266210989","426.518713803993","38.6987211714593","8.28136657166178","628.965933196272","13.8579388770743","201.71590825845","82.8044881338226","2176.90646784582","149.645288150592","182.931711772756","80.9860286995665","172.96328453125","171.625116049801","52.7488671902037","237.706510111625","26.9417833322274","134.586740347632","76.2233913898394","231.041191212685","393.119370325026","510.222911371832","51.2561829401621","11.3293935551313","930.951556062862","15.1705737260643","189.226966389705","67.1970315162309","2073.35967229742","194.348940549485"
"tr|A0A2K3DSK9|A0A2K3DSK9_CHLRE","4","3","191.67","0.974022605502586","1.05405530645527","Condition 2","Condition 1","T-complex protein 1 subunit delta OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_05g234639v5 PE=3 SV=1","946.946850636597","1331.42845705555","785.155848132639","708.325203780857","943.46280909263","1039.37752377732","979.290851527166","809.620027033813","960.467196992531","1181.45159206583","840.54619930916","866.23427772088","990.568486308811","1347.31969206555","802.152864425685","573.089615319443","840.09919637504","1186.7018965309","1235.09964311127","1089.31697946518","847.212870286169","1090.24084692407","760.468781264632","708.325203780857","952.432362613495","1159.57504283164","707.167360798718","672.708937365497","918.065738934451","1487.72082407945","726.401151975391","1036.23255159663","1312.00096571794","1843.21209596279","1187.29078623141","627.373113560807","788.085698192913","963.025634705729","1176.3508580274","1414.72948128226"
"tr|A8HNG7|A8HNG7_CHLRE","4","4","124.19","0.279555675649635","1.68993440638862","Condition 2","Condition 4","Predicted protein OS=Chlamydomonas reinhardtii OX=3055 GN=CHLRE_01g051450v5 PE=4 SV=1","1851.57196029538","717.59610870735","1472.7669919578","1659.18540750545","1231.01526130005","1153.73773082401","2111.09782911486","4293.88547159051","2480.50205597224","1279.70762728967","2793.6517969312","1710.47015654542","1911.69250923376","1490.42831860773","1088.61791991072","1697.27748618476","2317.86422947504","738.774816727818","822.295751233359","1121.6398176211","1656.56139409374","587.603926565219","1426.45988325075","1659.18540750545","1242.71859201411","1287.1602935714","1524.46995484022","3567.76640437794","2370.9960736559","1611.44789904017","2414.27762706777","2046.14952367201","2532.02323003089","2038.9930624495","1611.29640416081","1858.04494204776","2174.3570967383","599.526375464416","783.182407922133","1456.70814582153"
